"adult","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count"
"False","{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg', 'backdrop_path': '/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg'}","24000000","[{'id': 18, 'name': 'Drama'}]","http://www.rocky.com/","1246","tt0479143","en","Rocky Balboa","When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.","11.697604","/usZMPGxyRsyOpX5nuqHFxH3qlMh.jpg","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Rogue Marble', 'id': 696}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2006-12-20","155721132","102.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]","Released","It ain't over 'til it's over.","Rocky Balboa","False","6.5","858"
"False","{'id': 261382, 'name': ""Clint Eastwood's Iwo Jima Collection"", 'poster_path': '/rnRE6JGz9yjYUAbWIHYkGu9B8pj.jpg', 'backdrop_path': '/dIYpFavJ8vNCv9pefEabsUL1pDP.jpg'}","19000000","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html","1251","tt0498380","en","Letters from Iwo Jima","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","11.649588","/nWJJqOryTQOmVXvKUkLcEETUHgT.jpg","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2006-12-19","68673228","141.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]","Released","The battle of Iwo Jima seen through the eyes of the Japanese soldiers.","Letters from Iwo Jima","False","7.2","553"
"False","{'id': 298820, 'name': 'American Pie (Spin-off) Collection', 'poster_path': '/deSui9fZHgArlSmOGxRV1ZBqYTO.jpg', 'backdrop_path': '/au9AnpVPqjFfTZIGGuV94276KaL.jpg'}","0","[{'id': 35, 'name': 'Comedy'}]","http://www.americanreunionmovie.com/","8275","tt0808146","en","American Pie Presents: The Naked Mile","The movie will shift its focus on Erik Stifler, the cousin of Matt and Steve, a youngster who is nothing like his wild relations. Peer pressure starts to turn him to live up to the legacy of the other Stiflers when he attends the Naked Mile, a naked run across the college campus. Things get worse when he finds that his cousin Dwight is the life of the party down at the campus","8.152676","/uIqZ7Pt0xMAcQAXUc2nziZc4T47.jpg","[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Capital Arts Entertainment', 'id': 2365}, {'name': 'Neo Art & Logic', 'id': 2811}, {'name': 'Universal Studios Home Entertainment', 'id': 6858}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2006-12-07","0","97.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","the most outrageous slice of pie!","American Pie Presents: The Naked Mile","False","5.3","507"
"False","","0","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","","7457","tt0426883","en","Alpha Dog","Johnny Truelove likes to see himself as tough. He's the son of an underworld figure and a drug dealer. Johnny also likes to get tough when things don't go his way. When Jake Mazursky fails to pay up for Johnny, things get worse for the Mazursky family, as Johnny and his 'gang' kidnap Jake's 15 year old brother and holds him hostage. Problem now is what to do with 'stolen boy?'","7.655603","/vyFj7ZFm5AWApNGowpUzoakMuyS.jpg","[{'name': 'A-Mark Entertainment', 'id': 2248}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2006-01-27","15309302","122.0","[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","One crime. 38 witnesses. No way back.","Alpha Dog","False","6.6","463"
"False","","60000000","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/","1265","tt0398808","en","Bridge to Terabithia","Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","8.460206","/gihMBO2SmUprI1ecYe7Eo7Eg1yq.jpg","[{'name': 'Walden Media', 'id': 10221}, {'name': 'Hal Lieberman Company', 'id': 23890}, {'name': 'Lauren Levine Productions Inc.', 'id': 60611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-02-16","137587063","96.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Close your eyes, but keep your mind wide open.","Bridge to Terabithia","False","7.0","1146"
"False","{'id': 96680, 'name': ""Smokin' Aces Collection"", 'poster_path': '/9Y702mgpXAMQsGJ4jGEH1EqrJaW.jpg', 'backdrop_path': '/1TbMf5bJnYCP9sXhRSVHULPJDbw.jpg'}","17000000","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","http://www.smokinaces.net/","7516","tt0475394","en","Smokin' Aces","When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.","7.906434","/sIxQqvlhqWRiw0czLNuGS8q3P4F.jpg","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2006-12-09","57103895","109.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Nobody gets away clean.","Smokin' Aces","False","6.4","541"
"False","{'id': 9743, 'name': 'The Hannibal Lecter Anthology', 'poster_path': '/aRbyr3KsdmIczGh6VrlvlgQdwMQ.jpg', 'backdrop_path': '/npCbvak9UhjPsZB9Oa2k2jsqI7E.jpg'}","50000000","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","http://hannibalrising.com/","1248","tt0367959","en","Hannibal Rising","The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.","2.159558","/k1QRG9qZzuuJe4JTTpe4jlnQ5tt.jpg","[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'ETIC Films', 'id': 2979}, {'name': 'Quinta Communications', 'id': 6370}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Zephyr Films', 'id': 16923}, {'name': 'Young Hannibal Productions', 'id': 20394}, {'name': 'Carthago Films S.a.r.l.', 'id': 20395}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]","2007-02-06","82169884","121.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]","Released","It started with revenge.","Hannibal Rising","False","6.0","666"
"False","","150000000","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","http://disney.go.com/disneypictures/ratatouille/","2062","tt0382932","en","Ratatouille","A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.","20.50803","/jEiEU8viSb8CIIHcfprVr2V6XDz.jpg","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-06-22","623722818","111.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","He's dying to become a chef.","Ratatouille","False","7.5","4510"
"False","{'id': 90306, 'name': 'Ghost Rider Collection', 'poster_path': '/bZBasloaMhjxCwH6tV0eziNMqut.jpg', 'backdrop_path': '/ee8zhn4VIXQh1J5t7efyybcvHLj.jpg'}","110000000","[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","http://www.sonypictures.com/movies/ghostrider/","1250","tt0259324","en","Ghost Rider","In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","11.902354","/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Michael De Luca Productions', 'id': 11370}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Crystal Sky Pictures', 'id': 20241}, {'name': 'GH One', 'id': 20475}, {'name': 'Vengeance Productions Pty. Ltd.', 'id': 20476}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]","2007-02-16","228738393","114.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Hell Is About To Be Unleashed","Ghost Rider","False","5.2","1754"
"False","","40000000","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","","11172","tt0758766","en","Music and Lyrics","A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.","7.196688","/jhv9qSAuwGkzVj1pSnu3HQBb8Qe.jpg","[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Reserve Room', 'id': 10222}, {'name': 'Flower Films (II)', 'id': 19813}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-02-09","145896422","96.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Share the music with someone you love.","Music and Lyrics","False","6.2","569"
"False","","30000000","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","http://wwws.warnerbros.de/number23/","3594","tt0481369","en","The Number 23","Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.","8.140941","/ifG0shuMk1jAf7cTutpF25sv3Wu.jpg","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'Firm Films', 'id': 1838}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-02-23","77566815","101.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","First it takes hold of your mind...then it takes hold of your life.","The Number 23","False","6.3","1045"
"False","","12000000","[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","http://www.universalstudiosentertainment.com/hot-fuzz/","4638","tt0425112","en","Hot Fuzz","Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.","13.535195","/5Jx6s6VXnunh8wCLgR0YgjwSgjh.jpg","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Big Talk Productions', 'id': 443}, {'name': 'StudioCanal', 'id': 694}, {'name': 'GAGA', 'id': 3656}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","2007-02-14","80573774","121.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Big cops. Small town. Moderate violence.","Hot Fuzz","False","7.4","2252"
"False","","70000000","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","","1738","tt0435705","en","Next","Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm.","9.41746","/lYqsINoop9spG1FV4SjxXvcYfss.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Broken Road Productions', 'id': 8000}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-04-24","76066841","96.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]","Released","If you can see the future, you can save it.","Next","False","5.9","880"
"False","","65000000","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","","1949","tt0443706","en","Zodiac","The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.","19.083823","/bgLyOROfFQI3FqYL7jQbiaV8lkN.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Phoenix Pictures', 'id': 11317}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-03-02","84785914","157.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","There's more than one way to lose your life to a killer.","Zodiac","False","7.3","2080"
"False","","0","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","http://video.movies.go.com/wildhogs/","11199","tt0486946","en","Wild Hogs","Restless and ready for adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.","11.356011","/auKcnTuYtB7v1t4yLC4y29ZwyTq.jpg","[{'name': 'Wild Hogs Productions', 'id': 6354}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2007-03-02","253625427","100.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","A lot can happen on the road to nowhere.","Wild Hogs","False","5.7","666"
"False","{'id': 125570, 'name': '300 Collection', 'poster_path': '/nKQqh6kJvPdpOJD24enD3Bm1Hy5.jpg', 'backdrop_path': '/mLLztGKyxSLoWjgRSpmm9W12VsU.jpg'}","65000000","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]","http://300themovie.warnerbros.com","1271","tt0416449","en","300","Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","18.108408","/bYR8O1H1ZlME7Dm9ysfTYZnRDpw.jpg","[{'name': 'Virtual Studios', 'id': 449}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Hollywood Gang Productions', 'id': 2994}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Nimar Studios', 'id': 7636}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2006-12-09","422610419","117.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Spartans, prepare for glory!","300","False","7.0","5092"
